x,y,street_count,geometry,out_degree,in_degree
-8.6336593,41.177629,1,POINT (-8.6336593 41.177629),1,1
-8.6215272,41.1743908,3,POINT (-8.621527199999999 41.1743908),3,3
-8.6195691,41.1746584,3,POINT (-8.6195691 41.1746584),3,3
-8.6163748,41.1749365,3,POINT (-8.616374799999999 41.1749365),2,3
-8.619497,41.1749743,3,POINT (-8.619497000000001 41.1749743),3,3
-8.6190125,41.1753052,3,POINT (-8.6190125 41.1753052),3,3
-8.6193579,41.1754589,3,POINT (-8.619357900000001 41.1754589),3,3
-8.6158045,41.1762748,3,POINT (-8.615804499999999 41.1762748),3,3
-8.6186666,41.1763631,3,POINT (-8.618666599999999 41.1763631),2,2
-8.6196369,41.1767737,3,POINT (-8.6196369 41.1767737),2,2
-8.6163753,41.1769629,1,POINT (-8.6163753 41.1769629),1,1
-8.6159627,41.1769968,1,POINT (-8.615962700000001 41.1769968),1,1
-8.6193619,41.1771363,4,POINT (-8.619361899999999 41.1771363),4,4
-8.6185566,41.177247,4,POINT (-8.6185566 41.177247),3,3
-8.6176129,41.177311,3,POINT (-8.617612899999999 41.177311),2,2
-8.6211007,41.1774975,1,POINT (-8.6211007 41.1774975),1,1
-8.6182897,41.177598,3,POINT (-8.6182897 41.177598),2,2
-8.6183692,41.1776239,3,POINT (-8.6183692 41.1776239),2,2
-8.6210022,41.1776248,1,POINT (-8.6210022 41.1776248),1,1
-8.6188301,41.1778247,4,POINT (-8.6188301 41.1778247),3,3
-8.6182716,41.1785596,3,POINT (-8.6182716 41.1785596),3,3
-8.6239014,41.1786444,4,POINT (-8.623901399999999 41.1786444),3,3
-8.6354441,41.1490188,1,POINT (-8.635444100000001 41.1490188),1,1
-8.6347038,41.1484836,1,POINT (-8.6347038 41.1484836),1,1
-8.6345464,41.1482363,3,POINT (-8.6345464 41.1482363),3,3
-8.5663445,41.1605294,3,POINT (-8.5663445 41.1605294),3,3
-8.5656644,41.1602307,3,POINT (-8.565664399999999 41.1602307),3,3
-8.5744684,41.1446706,1,POINT (-8.574468400000001 41.1446706),1,1
-8.6122068,41.1460915,1,POINT (-8.612206799999999 41.1460915),1,1
-8.6315844,41.146222,3,POINT (-8.631584399999999 41.146222),2,3
-8.6314028,41.1463504,3,POINT (-8.6314028 41.1463504),2,1
-8.630426,41.1473745,1,POINT (-8.630426 41.1473745),1,1
-8.6254153,41.1486163,4,POINT (-8.6254153 41.1486163),2,2
-8.6324411,41.1526395,4,POINT (-8.632441099999999 41.1526395),2,2
-8.6323916,41.1527199,4,POINT (-8.6323916 41.1527199),2,2
-8.6157409,41.1406333,3,POINT (-8.6157409 41.1406333),3,3
-8.6165066,41.1407926,1,POINT (-8.616506599999999 41.1407926),1,1
-8.6072865,41.1456785,3,POINT (-8.607286500000001 41.1456785),2,2
-8.6094084,41.1482201,3,POINT (-8.6094084 41.1482201),1,2
-8.5984682,41.1501293,3,POINT (-8.598468199999999 41.1501293),1,2
-8.6298586,41.1586897,3,POINT (-8.6298586 41.1586897),1,2
-8.6285578,41.1570493,3,POINT (-8.628557799999999 41.1570493),2,2
-8.6280124,41.1584204,3,POINT (-8.628012399999999 41.1584204),2,2
-8.6147043,41.1428346,1,POINT (-8.6147043 41.1428346),0,1
-8.612061,41.145401,1,POINT (-8.612061000000001 41.145401),1,0
-8.5934721,41.1714046,1,POINT (-8.5934721 41.1714046),1,1
-8.6427239,41.1651003,4,POINT (-8.6427239 41.1651003),3,3
-8.5901797,41.1797814,3,POINT (-8.5901797 41.1797814),2,1
-8.5898101,41.1797517,3,POINT (-8.589810099999999 41.1797517),0,1
-8.6453625,41.1570127,3,POINT (-8.645362499999999 41.1570127),1,2
-8.5927626,41.1535956,1,POINT (-8.5927626 41.1535956),1,1
-8.6517374,41.1590332,3,POINT (-8.6517374 41.1590332),2,2
-8.6512886,41.15921,3,POINT (-8.651288600000001 41.15921),2,2
-8.5990345,41.1783359,3,POINT (-8.5990345 41.1783359),2,1
-8.5991763,41.1785195,3,POINT (-8.5991763 41.1785195),1,2
-8.5989002,41.1786047,3,POINT (-8.598900199999999 41.1786047),2,2
-8.6012067,41.1835519,3,POINT (-8.601206700000001 41.1835519),2,2
-8.6010145,41.1842266,3,POINT (-8.6010145 41.1842266),3,3
-8.6013078,41.1843926,3,POINT (-8.601307800000001 41.1843926),3,3
-8.5812363,41.1668799,3,POINT (-8.5812363 41.1668799),3,3
-8.5814377,41.1669354,3,POINT (-8.5814377 41.1669354),3,3
-8.581219,41.1674724,3,POINT (-8.581219000000001 41.1674724),3,3
-8.5814237,41.1675221,3,POINT (-8.5814237 41.1675221),3,3
-8.5806959,41.1676506,3,POINT (-8.5806959 41.1676506),3,3
-8.5808981,41.1677128,3,POINT (-8.580898100000001 41.1677128),3,3
-8.5810972,41.1677585,3,POINT (-8.5810972 41.1677585),3,3
-8.5797329,41.1678676,3,POINT (-8.5797329 41.1678676),3,3
-8.5816072,41.167989,3,POINT (-8.581607200000001 41.167989),2,2
-8.5812913,41.1684997,3,POINT (-8.5812913 41.1684997),3,3
-8.5811912,41.1685351,3,POINT (-8.581191199999999 41.1685351),3,2
-8.581938,41.1692078,1,POINT (-8.581937999999999 41.1692078),1,1
-8.5786177,41.1692964,4,POINT (-8.578617700000001 41.1692964),4,4
-8.5778892,41.1694003,3,POINT (-8.5778892 41.1694003),2,2
-8.5783465,41.1696817,3,POINT (-8.5783465 41.1696817),3,3
-8.5785726,41.1704064,3,POINT (-8.578572599999999 41.1704064),3,3
-8.5679551,41.1720724,1,POINT (-8.567955100000001 41.1720724),1,1
-8.5702111,41.1740315,1,POINT (-8.5702111 41.1740315),1,1
-8.5693618,41.1742446,3,POINT (-8.569361799999999 41.1742446),3,3
-8.5692812,41.1743234,3,POINT (-8.569281200000001 41.1743234),3,3
-8.5670484,41.1766329,3,POINT (-8.567048399999999 41.1766329),2,1
-8.5827269,41.1779297,3,POINT (-8.582726900000001 41.1779297),1,2
-8.5827491,41.1780689,3,POINT (-8.582749099999999 41.1780689),2,2
-8.5755735,41.1783835,3,POINT (-8.575573500000001 41.1783835),3,3
-8.5754561,41.1789877,1,POINT (-8.5754561 41.1789877),1,1
-8.621136,41.1793393,3,POINT (-8.621136 41.1793393),2,2
-8.5983842,41.1796966,2,POINT (-8.5983842 41.1796966),2,1
-8.6239308,41.1800392,4,POINT (-8.6239308 41.1800392),1,1
-8.6434804,41.1592645,3,POINT (-8.6434804 41.1592645),2,2
-8.6601604,41.1639496,3,POINT (-8.660160400000001 41.1639496),2,2
-8.5869125,41.1439688,1,POINT (-8.5869125 41.1439688),1,1
-8.5861605,41.1443036,3,POINT (-8.5861605 41.1443036),3,3
-8.5842051,41.1583413,3,POINT (-8.5842051 41.1583413),3,3
-8.5830927,41.1579659,1,POINT (-8.5830927 41.1579659),1,1
-8.6188026,41.1609122,3,POINT (-8.6188026 41.1609122),1,2
-8.6597283,41.1641715,3,POINT (-8.659728299999999 41.1641715),2,1
-8.6598384,41.1644659,3,POINT (-8.6598384 41.1644659),1,2
-8.6595096,41.1641456,4,POINT (-8.6595096 41.1641456),3,3
-8.6592291,41.1642858,3,POINT (-8.659229099999999 41.1642858),2,2
-8.6121298,41.1442738,3,POINT (-8.6121298 41.1442738),2,3
-8.6236594,41.1678087,3,POINT (-8.623659399999999 41.1678087),2,2
-8.62473,41.1671682,3,POINT (-8.62473 41.1671682),2,3
-8.6235843,41.1683579,1,POINT (-8.623584299999999 41.1683579),1,1
-8.6245555,41.1675912,3,POINT (-8.6245555 41.1675912),2,1
-8.6253137,41.1677145,3,POINT (-8.6253137 41.1677145),2,3
-8.6796636,41.1609854,3,POINT (-8.6796636 41.1609854),2,3
-8.6714488,41.1738712,3,POINT (-8.6714488 41.1738712),3,3
-8.6267363,41.1685786,3,POINT (-8.626736299999999 41.1685786),2,2
-8.6268239,41.1685648,4,POINT (-8.6268239 41.1685648),3,3
-8.5694854,41.1533952,3,POINT (-8.5694854 41.1533952),3,3
-8.5696039,41.1535839,1,POINT (-8.569603900000001 41.1535839),1,1
-8.5605274,41.153913,1,POINT (-8.5605274 41.153913),1,1
-8.5608428,41.1541423,3,POINT (-8.5608428 41.1541423),3,3
-8.5651193,41.1547038,1,POINT (-8.565119299999999 41.1547038),1,1
-8.5679639,41.1547627,4,POINT (-8.567963900000001 41.1547627),3,3
-8.5678815,41.1548497,3,POINT (-8.5678815 41.1548497),2,2
-8.5620931,41.155021,3,POINT (-8.5620931 41.155021),1,2
-8.5716666,41.1553966,1,POINT (-8.5716666 41.1553966),1,1
-8.5689697,41.155456,3,POINT (-8.5689697 41.155456),2,1
-8.5688113,41.1555634,3,POINT (-8.5688113 41.1555634),1,2
-8.5693722,41.1571052,1,POINT (-8.5693722 41.1571052),1,1
-8.5704778,41.1571527,3,POINT (-8.570477800000001 41.1571527),3,3
-8.5715971,41.1573099,1,POINT (-8.5715971 41.1573099),1,1
-8.5716228,41.1573869,3,POINT (-8.5716228 41.1573869),2,2
-8.5692627,41.1611259,1,POINT (-8.569262699999999 41.1611259),1,1
-8.5852892,41.1562438,3,POINT (-8.5852892 41.1562438),2,1
-8.5851611,41.1562529,3,POINT (-8.585161100000001 41.1562529),2,2
-8.6682428,41.1475388,3,POINT (-8.6682428 41.1475388),2,1
-8.668147,41.1478105,3,POINT (-8.668146999999999 41.1478105),2,3
-8.6065132,41.1634965,3,POINT (-8.6065132 41.1634965),1,2
-8.6017375,41.1667673,3,POINT (-8.6017375 41.1667673),2,2
-8.6013079,41.1671498,3,POINT (-8.6013079 41.1671498),3,2
-8.6013463,41.1674594,3,POINT (-8.601346299999999 41.1674594),2,2
-8.668062,41.1568874,3,POINT (-8.668062000000001 41.1568874),2,2
-8.6681594,41.1570391,3,POINT (-8.6681594 41.1570391),2,2
-8.6613492,41.1595286,3,POINT (-8.6613492 41.1595286),2,2
-8.6614554,41.1596791,3,POINT (-8.661455399999999 41.1596791),2,2
-8.6726794,41.1599999,3,POINT (-8.6726794 41.1599999),2,2
-8.6087156,41.1612848,3,POINT (-8.6087156 41.1612848),2,1
-8.5927365,41.1646281,3,POINT (-8.592736500000001 41.1646281),1,2
-8.5956996,41.1650347,3,POINT (-8.5956996 41.1650347),2,1
-8.5957753,41.165045,3,POINT (-8.5957753 41.165045),1,2
-8.5956662,41.1651588,3,POINT (-8.5956662 41.1651588),1,2
-8.5957439,41.1651693,3,POINT (-8.5957439 41.1651693),2,1
-8.5985204,41.1657017,3,POINT (-8.5985204 41.1657017),2,3
-8.6370003,41.170119,1,POINT (-8.6370003 41.170119),1,1
-8.6483124,41.1808228,1,POINT (-8.6483124 41.1808228),1,1
-8.6378264,41.1645199,3,POINT (-8.6378264 41.1645199),2,1
-8.606608,41.1604146,1,POINT (-8.606608 41.1604146),1,1
-8.5983118,41.1483959,3,POINT (-8.598311799999999 41.1483959),2,1
-8.5982372,41.1484254,4,POINT (-8.5982372 41.1484254),2,2
-8.5942464,41.1510727,3,POINT (-8.594246399999999 41.1510727),1,2
-8.5856578,41.152512,1,POINT (-8.5856578 41.152512),1,1
-8.5852122,41.1526078,3,POINT (-8.585212200000001 41.1526078),2,2
-8.5855579,41.152714,3,POINT (-8.5855579 41.152714),3,3
-8.5901261,41.1527332,2,POINT (-8.590126100000001 41.1527332),1,2
-8.5856605,41.1534124,1,POINT (-8.585660499999999 41.1534124),1,1
-8.662229,41.1743823,3,POINT (-8.662229 41.1743823),3,2
-8.6103531,41.1462224,3,POINT (-8.610353099999999 41.1462224),1,2
-8.6336297,41.1790353,3,POINT (-8.6336297 41.1790353),3,3
-8.6338146,41.1791963,1,POINT (-8.633814599999999 41.1791963),1,1
-8.626343,41.1750751,1,POINT (-8.626343 41.1750751),1,1
-8.6229137,41.1704456,1,POINT (-8.6229137 41.1704456),1,1
-8.6354703,41.1619503,3,POINT (-8.6354703 41.1619503),2,2
-8.6361614,41.1614035,1,POINT (-8.636161400000001 41.1614035),1,1
-8.6233349,41.1629681,1,POINT (-8.6233349 41.1629681),1,1
-8.6025741,41.1551471,3,POINT (-8.6025741 41.1551471),2,1
-8.6027794,41.1551569,3,POINT (-8.602779399999999 41.1551569),1,2
-8.6666429,41.1753327,3,POINT (-8.666642899999999 41.1753327),2,2
-8.6058377,41.1736798,3,POINT (-8.6058377 41.1736798),2,3
-8.6144781,41.1410814,3,POINT (-8.614478099999999 41.1410814),3,3
-8.6145347,41.1411584,3,POINT (-8.6145347 41.1411584),3,2
-8.6705572,41.1608519,1,POINT (-8.670557199999999 41.1608519),1,1
-8.6583461,41.1679501,3,POINT (-8.658346099999999 41.1679501),3,3
-8.6590539,41.1682932,3,POINT (-8.6590539 41.1682932),3,3
-8.6221304,41.1604408,3,POINT (-8.6221304 41.1604408),2,1
-8.6421007,41.156715,1,POINT (-8.6421007 41.156715),1,1
-8.5948554,41.1756709,3,POINT (-8.5948554 41.1756709),2,2
-8.5954971,41.1759623,4,POINT (-8.595497099999999 41.1759623),3,3
-8.5964551,41.1760897,3,POINT (-8.5964551 41.1760897),3,3
-8.6383307,41.1650647,1,POINT (-8.638330699999999 41.1650647),1,1
-8.6399732,41.1659476,1,POINT (-8.6399732 41.1659476),1,1
-8.6391545,41.1666084,3,POINT (-8.6391545 41.1666084),3,3
-8.6393081,41.1667583,3,POINT (-8.639308099999999 41.1667583),3,3
-8.640209,41.1667837,3,POINT (-8.640209 41.1667837),2,2
-8.6390771,41.1672117,3,POINT (-8.6390771 41.1672117),2,2
-8.6387138,41.1672003,3,POINT (-8.6387138 41.1672003),3,3
-8.6384189,41.1675246,1,POINT (-8.6384189 41.1675246),1,1
-8.6392423,41.1676548,1,POINT (-8.639242299999999 41.1676548),1,1
-8.638608,41.1680393,3,POINT (-8.638608 41.1680393),3,3
-8.6386545,41.168089,3,POINT (-8.638654499999999 41.168089),3,3
-8.6388427,41.1682897,3,POINT (-8.6388427 41.1682897),3,3
-8.6391914,41.1700171,1,POINT (-8.6391914 41.1700171),1,1
-8.6514777,41.1496164,1,POINT (-8.651477699999999 41.1496164),1,1
-8.6080362,41.1770197,3,POINT (-8.608036200000001 41.1770197),2,1
-8.6078383,41.1769205,3,POINT (-8.607838299999999 41.1769205),2,1
-8.6080705,41.1768476,3,POINT (-8.6080705 41.1768476),2,1
-8.6079052,41.1768356,3,POINT (-8.607905199999999 41.1768356),1,2
-8.6080198,41.1766509,3,POINT (-8.608019799999999 41.1766509),2,2
-8.5777021,41.1618681,3,POINT (-8.5777021 41.1618681),2,1
-8.5893673,41.1733701,3,POINT (-8.589367299999999 41.1733701),2,2
-8.5896977,41.1733513,3,POINT (-8.5896977 41.1733513),2,3
-8.5896151,41.1739635,1,POINT (-8.5896151 41.1739635),1,1
-8.585183,41.1793882,3,POINT (-8.585183000000001 41.1793882),2,2
-8.5819054,41.1573113,1,POINT (-8.5819054 41.1573113),1,1
-8.587043,41.1601462,1,POINT (-8.587043 41.1601462),1,1
-8.5731559,41.1639009,3,POINT (-8.5731559 41.1639009),3,3
-8.5742581,41.1640283,1,POINT (-8.5742581 41.1640283),1,1
-8.5710288,41.164098,1,POINT (-8.571028800000001 41.164098),1,1
-8.5739646,41.1641232,3,POINT (-8.5739646 41.1641232),3,3
-8.5738712,41.1642614,3,POINT (-8.573871199999999 41.1642614),3,3
-8.5736579,41.1652113,3,POINT (-8.573657900000001 41.1652113),2,2
-8.5707936,41.1660575,3,POINT (-8.5707936 41.1660575),2,1
-8.57434,41.1660638,3,POINT (-8.574339999999999 41.1660638),3,3
-8.5851854,41.1572026,3,POINT (-8.5851854 41.1572026),3,3
-8.6599953,41.1631964,1,POINT (-8.6599953 41.1631964),1,1
-8.6591159,41.164668,3,POINT (-8.6591159 41.164668),2,2
-8.6589512,41.1641513,1,POINT (-8.658951200000001 41.1641513),1,1
-8.6591102,41.1643439,3,POINT (-8.659110200000001 41.1643439),2,2
-8.6591865,41.164065,1,POINT (-8.659186500000001 41.164065),1,1
-8.659343,41.1647057,4,POINT (-8.659343 41.1647057),2,3
-8.6595425,41.1661024,3,POINT (-8.659542500000001 41.1661024),2,3
-8.6594333,41.1661659,1,POINT (-8.6594333 41.1661659),1,1
-8.6585452,41.1656062,3,POINT (-8.658545200000001 41.1656062),2,3
-8.6575092,41.165944,3,POINT (-8.6575092 41.165944),3,3
-8.6567071,41.1675388,3,POINT (-8.6567071 41.1675388),3,2
-8.6546922,41.1687123,3,POINT (-8.6546922 41.1687123),3,3
-8.670476,41.1709149,3,POINT (-8.670476000000001 41.1709149),2,2
-8.6391513,41.1645949,3,POINT (-8.6391513 41.1645949),1,2
-8.6390327,41.1650153,3,POINT (-8.6390327 41.1650153),1,2
-8.6390328,41.1650387,3,POINT (-8.639032800000001 41.1650387),2,1
-8.6392808,41.1653271,3,POINT (-8.6392808 41.1653271),1,2
-8.6512568,41.1485229,1,POINT (-8.651256800000001 41.1485229),1,1
-8.6580318,41.1700923,3,POINT (-8.6580318 41.1700923),2,2
-8.6608669,41.1683669,3,POINT (-8.6608669 41.1683669),2,1
-8.6647767,41.1653231,3,POINT (-8.664776700000001 41.1653231),2,2
-8.6565109,41.1511956,3,POINT (-8.656510900000001 41.1511956),1,2
-8.6659929,41.1727334,3,POINT (-8.665992900000001 41.1727334),2,2
-8.6657557,41.1730623,3,POINT (-8.6657557 41.1730623),2,2
-8.668315,41.1721084,1,POINT (-8.668315 41.1721084),1,1
-8.6676696,41.1723015,1,POINT (-8.6676696 41.1723015),1,1
-8.666722,41.1731778,3,POINT (-8.666722 41.1731778),2,2
-8.6666877,41.173006,3,POINT (-8.666687700000001 41.173006),2,2
-8.6667423,41.1721977,1,POINT (-8.666742299999999 41.1721977),1,1
-8.6673885,41.1714318,1,POINT (-8.667388499999999 41.1714318),1,1
-8.666762,41.1712364,3,POINT (-8.666762 41.1712364),3,3
-8.671973,41.1706554,1,POINT (-8.671972999999999 41.1706554),1,1
-8.6348387,41.1783187,1,POINT (-8.6348387 41.1783187),1,1
-8.5912441,41.1771763,3,POINT (-8.591244100000001 41.1771763),3,3
-8.5921051,41.1779137,1,POINT (-8.592105099999999 41.1779137),1,1
-8.5902987,41.1772784,4,POINT (-8.5902987 41.1772784),4,4
-8.6350051,41.163893,3,POINT (-8.635005100000001 41.163893),1,2
-8.5816131,41.1469039,1,POINT (-8.5816131 41.1469039),1,1
-8.5671654,41.148139,3,POINT (-8.5671654 41.148139),3,3
-8.5630414,41.149967,3,POINT (-8.563041399999999 41.149967),3,3
-8.5740193,41.1514992,1,POINT (-8.5740193 41.1514992),1,1
-8.5685896,41.1515018,3,POINT (-8.568589599999999 41.1515018),3,3
-8.5693366,41.1510985,3,POINT (-8.5693366 41.1510985),2,2
-8.5718096,41.148985,3,POINT (-8.5718096 41.148985),3,3
-8.5722405,41.1473816,4,POINT (-8.572240499999999 41.1473816),4,4
-8.5726867,41.1456522,3,POINT (-8.5726867 41.1456522),3,3
-8.5724506,41.1456744,1,POINT (-8.5724506 41.1456744),1,1
-8.5778492,41.1468028,1,POINT (-8.577849199999999 41.1468028),1,1
-8.5931326,41.1528881,1,POINT (-8.593132600000001 41.1528881),1,1
-8.5926128,41.1527705,1,POINT (-8.592612799999999 41.1527705),1,1
-8.6452306,41.1550502,3,POINT (-8.6452306 41.1550502),2,1
-8.6344523,41.1731852,1,POINT (-8.6344523 41.1731852),1,1
-8.6414024,41.1726454,1,POINT (-8.6414024 41.1726454),1,1
-8.6623485,41.172152,3,POINT (-8.6623485 41.172152),1,2
-8.6621709,41.1720101,3,POINT (-8.6621709 41.1720101),2,1
-8.6526088,41.1706458,3,POINT (-8.652608799999999 41.1706458),3,3
-8.6517632,41.1700376,3,POINT (-8.6517632 41.1700376),3,3
-8.654825,41.1733443,3,POINT (-8.654825000000001 41.1733443),2,3
-8.6616116,41.1645873,1,POINT (-8.661611600000001 41.1645873),1,1
-8.6616214,41.1645255,4,POINT (-8.6616214 41.1645255),3,3
-8.6616871,41.1643081,1,POINT (-8.6616871 41.1643081),1,1
-8.6507905,41.1670603,3,POINT (-8.650790499999999 41.1670603),2,3
-8.6448763,41.1682218,1,POINT (-8.6448763 41.1682218),1,1
-8.6529572,41.1603308,3,POINT (-8.652957199999999 41.1603308),3,3
-8.6532529,41.1607571,1,POINT (-8.6532529 41.1607571),1,1
-8.6534459,41.1601372,3,POINT (-8.653445899999999 41.1601372),3,3
-8.653691,41.1605071,1,POINT (-8.653691 41.1605071),1,1
-8.6448973,41.1493757,1,POINT (-8.6448973 41.1493757),1,1
-8.6454093,41.1605642,3,POINT (-8.645409300000001 41.1605642),2,2
-8.6456658,41.1598676,1,POINT (-8.6456658 41.1598676),1,1
-8.6474042,41.1657167,3,POINT (-8.6474042 41.1657167),2,3
-8.6469312,41.1655402,3,POINT (-8.646931199999999 41.1655402),3,3
-8.6474503,41.1653529,3,POINT (-8.647450299999999 41.1653529),3,3
-8.6086792,41.1705617,3,POINT (-8.608679199999999 41.1705617),2,2
-8.6086744,41.1702267,1,POINT (-8.6086744 41.1702267),1,1
-8.6030773,41.1699337,3,POINT (-8.603077300000001 41.1699337),3,3
-8.6028943,41.1704487,1,POINT (-8.602894300000001 41.1704487),1,1
-8.5817615,41.1789623,1,POINT (-8.581761500000001 41.1789623),1,1
-8.5763044,41.1737927,1,POINT (-8.5763044 41.1737927),1,1
-8.5754384,41.1743086,4,POINT (-8.575438399999999 41.1743086),4,4
-8.592981,41.1576945,1,POINT (-8.592981 41.1576945),1,1
-8.5926646,41.1582489,3,POINT (-8.592664600000001 41.1582489),3,3
-8.5924336,41.1581868,3,POINT (-8.5924336 41.1581868),3,3
-8.5888602,41.1541494,3,POINT (-8.588860199999999 41.1541494),3,3
-8.5877381,41.1547825,1,POINT (-8.587738099999999 41.1547825),1,1
-8.591349,41.1495024,3,POINT (-8.591348999999999 41.1495024),3,3
-8.6009648,41.1481397,3,POINT (-8.6009648 41.1481397),2,1
-8.6006146,41.1475418,3,POINT (-8.6006146 41.1475418),1,2
-8.6001927,41.1577949,3,POINT (-8.600192699999999 41.1577949),2,2
-8.60004,41.1585703,1,POINT (-8.60004 41.1585703),1,1
-8.6204314,41.1658284,3,POINT (-8.620431399999999 41.1658284),3,3
-8.6503572,41.1700748,3,POINT (-8.6503572 41.1700748),2,2
-8.6496606,41.1705482,3,POINT (-8.649660600000001 41.1705482),3,3
-8.6531179,41.1702993,3,POINT (-8.6531179 41.1702993),3,3
-8.6539462,41.1704352,3,POINT (-8.6539462 41.1704352),3,3
-8.6539763,41.1705841,1,POINT (-8.6539763 41.1705841),1,1
-8.6540549,41.1703636,1,POINT (-8.6540549 41.1703636),1,1
-8.6563418,41.1730892,4,POINT (-8.6563418 41.1730892),3,3
-8.6567474,41.1727707,4,POINT (-8.6567474 41.1727707),3,3
-8.6573016,41.1723356,3,POINT (-8.6573016 41.1723356),2,2
-8.6574812,41.1721946,3,POINT (-8.657481199999999 41.1721946),2,2
-8.6580365,41.1717585,3,POINT (-8.6580365 41.1717585),1,2
-8.6576385,41.1720711,3,POINT (-8.657638499999999 41.1720711),2,2
-8.6571361,41.1724656,3,POINT (-8.657136100000001 41.1724656),2,2
-8.6641452,41.166366,3,POINT (-8.6641452 41.166366),3,3
-8.6644533,41.1637479,3,POINT (-8.6644533 41.1637479),2,1
-8.6644149,41.1638881,3,POINT (-8.664414900000001 41.1638881),1,2
-8.6644738,41.1638982,3,POINT (-8.6644738 41.1638982),2,1
-8.6645107,41.1637585,4,POINT (-8.664510699999999 41.1637585),2,2
-8.5972563,41.172355,3,POINT (-8.5972563 41.172355),2,2
-8.607845,41.1737984,3,POINT (-8.607844999999999 41.1737984),2,2
-8.608916,41.1757229,3,POINT (-8.608916000000001 41.1757229),2,3
-8.6085583,41.1759371,1,POINT (-8.6085583 41.1759371),1,1
-8.6076941,41.1771014,3,POINT (-8.6076941 41.1771014),2,2
-8.6201039,41.1705043,3,POINT (-8.6201039 41.1705043),2,2
-8.624203,41.1672949,3,POINT (-8.624203 41.1672949),3,2
-8.6232809,41.1671368,3,POINT (-8.623280899999999 41.1671368),1,2
-8.6156623,41.1676725,3,POINT (-8.6156623 41.1676725),3,3
-8.6153493,41.1678941,1,POINT (-8.6153493 41.1678941),1,1
-8.6120921,41.1660968,3,POINT (-8.6120921 41.1660968),2,2
-8.5929369,41.1506849,3,POINT (-8.5929369 41.1506849),2,2
-8.5924308,41.1511451,1,POINT (-8.592430800000001 41.1511451),1,1
-8.577145,41.1551622,1,POINT (-8.577145 41.1551622),1,1
-8.5774842,41.1554099,3,POINT (-8.577484200000001 41.1554099),3,3
-8.5778879,41.155651,1,POINT (-8.5778879 41.155651),1,1
-8.5738317,41.1544,3,POINT (-8.5738317 41.1544),3,3
-8.573292,41.1545277,3,POINT (-8.573292 41.1545277),3,3
-8.5738858,41.1542264,1,POINT (-8.573885799999999 41.1542264),1,1
-8.5726573,41.1544465,1,POINT (-8.572657299999999 41.1544465),1,1
-8.578526,41.1530068,1,POINT (-8.578526 41.1530068),1,1
-8.5783052,41.152811,3,POINT (-8.578305200000001 41.152811),2,2
-8.5783048,41.1528961,3,POINT (-8.5783048 41.1528961),3,3
-8.5782396,41.153053,1,POINT (-8.5782396 41.153053),1,1
-8.58002,41.1533118,3,POINT (-8.580019999999999 41.1533118),3,3
-8.5801282,41.1532283,1,POINT (-8.580128200000001 41.1532283),1,1
-8.5758271,41.1582149,3,POINT (-8.5758271 41.1582149),2,2
-8.5758897,41.157988,3,POINT (-8.575889699999999 41.157988),2,2
-8.5759562,41.1584524,3,POINT (-8.5759562 41.1584524),3,3
-8.5923493,41.1573651,3,POINT (-8.5923493 41.1573651),3,3
-8.5921234,41.1576532,3,POINT (-8.5921234 41.1576532),3,3
-8.5920482,41.1577841,3,POINT (-8.592048200000001 41.1577841),3,3
-8.592568,41.1579163,3,POINT (-8.592568 41.1579163),3,3
-8.5919002,41.157897,3,POINT (-8.5919002 41.157897),3,3
-8.5924885,41.1580559,3,POINT (-8.5924885 41.1580559),3,3
-8.591721,41.1580071,3,POINT (-8.591721 41.1580071),3,3
-8.5921069,41.1582642,1,POINT (-8.592106899999999 41.1582642),1,1
-8.6717557,41.1649849,3,POINT (-8.6717557 41.1649849),1,2
-8.5987958,41.1622533,3,POINT (-8.5987958 41.1622533),3,2
-8.6387889,41.1653754,3,POINT (-8.6387889 41.1653754),2,2
-8.6531866,41.1700669,3,POINT (-8.6531866 41.1700669),3,3
-8.6518236,41.1698525,3,POINT (-8.6518236 41.1698525),3,3
-8.6593563,41.1698789,3,POINT (-8.659356300000001 41.1698789),3,3
-8.660249,41.1703968,1,POINT (-8.660249 41.1703968),1,1
-8.5943477,41.1713017,3,POINT (-8.5943477 41.1713017),1,1
-8.6084573,41.1681022,3,POINT (-8.6084573 41.1681022),2,2
-8.6271631,41.1669661,3,POINT (-8.627163100000001 41.1669661),2,1
-8.5980593,41.1504367,3,POINT (-8.598059299999999 41.1504367),2,2
-8.58786,41.1679917,3,POINT (-8.587859999999999 41.1679917),1,2
-8.581907,41.180256,3,POINT (-8.581906999999999 41.180256),1,2
-8.5742314,41.1681379,3,POINT (-8.5742314 41.1681379),3,3
-8.5726299,41.1682665,3,POINT (-8.572629900000001 41.1682665),3,3
-8.5736098,41.1682424,3,POINT (-8.5736098 41.1682424),2,2
-8.5732915,41.1682502,3,POINT (-8.5732915 41.1682502),2,2
-8.6426564,41.1674784,3,POINT (-8.6426564 41.1674784),1,2
-8.6816072,41.1597264,4,POINT (-8.6816072 41.1597264),3,2
-8.6528232,41.1756822,3,POINT (-8.6528232 41.1756822),1,3
-8.673061,41.1499091,3,POINT (-8.673061000000001 41.1499091),1,2
-8.6680742,41.1497813,3,POINT (-8.6680742 41.1497813),3,3
-8.6679378,41.1497276,3,POINT (-8.667937800000001 41.1497276),3,3
